Month,AustralianPort,ForeignPort,Country,PaxIn,FreightIn,MailIn,PaxOut,FreightOut,MailOut,TotalPax,TotalFreight,TotalMail,Year,"<< This year is based on the month selected in cell E2 in sheet ""Totals"" - it is only a calendar year if the month in sheet ""Totals"" is set to December",,,,,,,,,,,,,,,,,,,,,,, 
Apr-21,Perth,Jakarta,Indonesia,308,15.8,0.0,217,4.3,0.0,525,20.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Perth,Kuala Lumpur,Malaysia,121,256.7,11.5,18,210.7,0.0,139,467.3,11.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Perth,Singapore,Singapore,"1,625","1,064.8",6.9,"1,119","1,301.2",1.5,"2,744","2,366.0",8.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Abu Dhabi,United Arab Emirates,734,268.8,19.0,431,345.9,36.8,"1,165",614.7,55.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Anchorage,USA,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Auckland,New Zealand,"8,305","1,270.6",31.5,"9,700","2,587.9",158.9,"18,005","3,858.4",190.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Bahrain,Bahrain,..,0.0,0.0,..,..,..,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Bangkok,Thailand,155,120.7,12.7,150,360.7,1.9,305,481.4,14.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Chicago,USA,..,955.5,8.2,..,6.2,0.0,..,961.7,8.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Chongqing,China,..,..,..,..,232.1,0.0,..,232.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Christchurch,New Zealand,"1,063",345.1,0.2,"1,794",118.6,0.3,"2,857",463.7,0.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Cincinnati,USA,..,232.9,0.0,..,0.0,0.0,..,232.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Colombo,Sri Lanka,259,148.1,0.0,162,38.8,0.0,421,186.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Dallas,USA,..,87.9,0.0,..,..,..,..,87.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Doha,Qatar,"1,360",570.1,64.5,"1,224",645.5,46.1,"2,584","1,215.6",110.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Dubai,United Arab Emirates,704,"1,857.2",23.0,"1,305",272.6,18.4,"2,009","2,129.8",41.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,General Santos,Philippines,..,..,..,..,56.5,0.0,..,56.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Guangzhou,China,97,140.2,40.3,930,"2,048.2",0.0,"1,027","2,188.4",40.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Hangzhou,China,143,124.2,3.5,259,80.7,0.0,402,204.9,3.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Hanoi,Vietnam,..,95.9,1.1,..,69.8,0.0,..,165.7,1.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Ho Chi Minh City,Vietnam,211,190.4,0.0,..,128.4,2.5,211,318.8,2.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Hong Kong,Hong Kong (SAR),157,"1,793.9",54.5,370,849.7,12.1,527,"2,643.6",66.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Honolulu,USA,..,"2,686.0",1.4,..,..,..,..,"2,686.0",1.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Jakarta,Indonesia,285,162.8,19.1,217,119.7,0.0,502,282.4,19.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Kuala Lumpur,Malaysia,130,"1,214.6",29.8,159,422.6,0.0,289,"1,637.2",29.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Los Angeles,USA,"1,707","3,139.8",85.8,"1,647","1,321.7",65.7,"3,354","4,461.5",151.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Louisville,USA,..,"1,737.0",0.0,..,..,..,..,"1,737.0",0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Manila,Philippines,35,0.1,0.0,18,0.0,0.0,53,0.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Nadi,Fiji,264,263.3,0.0,65,182.3,12.5,329,445.6,12.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Nagoya,Japan,..,0.0,0.0,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Nanjing,China,..,295.6,0.0,..,191.7,0.0,..,487.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,New Delhi,India,257,20.5,30.9,133,16.2,0.0,390,36.7,30.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,New York,USA,..,197.7,4.1,..,0.0,0.0,..,197.7,4.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Noumea,New Caledonia,77,4.7,0.6,67,99.0,4.4,144,103.7,5.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Port Moresby,Papua New Guinea,97,0.4,0.0,24,0.5,0.0,121,0.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Queenstown,New Zealand,622,0.0,0.0,"1,168",0.0,0.0,"1,790",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,San Francisco,USA,598,265.7,89.8,913,513.9,44.8,"1,511",779.5,134.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Santiago,Chile,..,0.5,0.0,..,..,..,..,0.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Seoul,Korea,189,64.2,0.0,383,436.9,0.0,572,501.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Shanghai,China,124,"1,101.6",50.7,624,"1,404.3",19.4,748,"2,505.9",70.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Shenzhen,China,..,24.0,0.0,..,87.3,0.0,..,111.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Singapore,Singapore,"1,897","5,909.8",33.0,"1,763","2,486.4",6.2,"3,660","8,396.2",39.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Taipei,Taiwan,27,779.5,88.4,53,869.0,1.7,80,"1,648.5",90.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Tokyo,Japan,789,518.9,55.7,888,668.1,15.4,"1,677","1,186.9",71.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Vancouver,Canada,..,213.3,33.3,..,12.6,2.2,..,226.0,35.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Wellington,New Zealand,"1,115",2.1,0.0,"1,808",0.7,0.0,"2,923",2.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Sydney,Xiamen,China,341,189.8,4.2,748,137.5,0.0,"1,089",327.3,4.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Toowoomba Wellcamp,Hong Kong,Hong Kong (SAR),..,3.0,0.0,..,173.0,0.0,..,176.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-21,Toowoomba Wellcamp,Singapore,Singapore,..,..,..,0,5.4,0.0,0,5.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Adelaide,Auckland,New Zealand,826,1.6,0.0,"1,082",1.9,0.0,"1,908",3.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Adelaide,Doha,Qatar,"1,075",169.7,0.0,191,97.8,0.0,"1,266",267.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Adelaide,Hong Kong,Hong Kong (SAR),..,3.3,0.0,..,93.6,0.0,..,96.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Adelaide,Kuala Lumpur,Malaysia,..,..,..,..,51.9,0.0,..,51.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Adelaide,Singapore,Singapore,922,288.0,0.0,191,216.1,0.0,"1,113",504.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Auckland,New Zealand,"13,244",355.6,14.8,"12,515",619.9,74.5,"25,759",975.5,89.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Christchurch,New Zealand,"3,725",10.3,0.0,"3,675",10.0,0.0,"7,400",20.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Doha,Qatar,986,98.2,9.8,527,139.9,0.0,"1,513",238.2,9.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Dubai,United Arab Emirates,562,191.9,0.0,374,133.9,11.8,936,325.8,11.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Hong Kong,Hong Kong (SAR),..,133.1,7.4,..,198.1,4.0,..,331.3,11.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Honiara,Solomon Islands,104,1.0,0.0,114,38.7,0.0,218,39.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Los Angeles,USA,0,266.9,0.0,..,81.0,44.9,0,347.9,44.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Manila,Philippines,78,0.0,0.0,8,0.0,0.0,86,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Nauru,Nauru,66,14.5,0.0,94,114.5,0.0,160,129.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Port Moresby,Papua New Guinea,562,139.3,0.0,392,278.0,0.0,954,417.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Port Vila,Vanuatu,255,0.5,0.0,180,5.9,0.0,435,6.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Queenstown,New Zealand,981,0.0,0.0,995,0.0,0.0,"1,976",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Singapore,Singapore,"2,118",662.3,6.8,"1,212",747.3,4.0,"3,330","1,409.5",10.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Taipei,Taiwan,68,576.0,0.0,102,506.8,0.0,170,"1,082.7",0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Tokyo,Japan,..,59.7,41.2,..,118.4,18.9,..,178.1,60.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Brisbane,Wellington,New Zealand,"2,974",0.9,0.0,"2,522",0.3,0.0,"5,496",1.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Cairns,Hong Kong,Hong Kong (SAR),..,..,..,..,73.4,0.0,..,73.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Cairns,Singapore,Singapore,..,..,..,0,23.5,0.0,0,23.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Darwin,Hong Kong,Hong Kong (SAR),..,0.1,0.0,..,0.0,0.0,..,0.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Darwin,New Delhi,India,..,..,..,..,8.2,0.0,..,8.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Darwin,Singapore,Singapore,..,9.8,0.0,..,0.0,0.0,..,9.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Gold Coast,Auckland,New Zealand,"6,653",0.1,0.0,"6,205",0.3,0.0,"12,858",0.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Gold Coast,Christchurch,New Zealand,807,0.1,0.0,602,0.0,0.0,"1,409",0.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Hobart,Auckland,New Zealand,488,0.1,0.0,562,0.1,0.0,"1,050",0.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Abu Dhabi,United Arab Emirates,522,287.1,1.1,316,380.2,33.3,838,667.3,34.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Anchorage,USA,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Auckland,New Zealand,"14,822",836.1,18.5,"12,430","1,219.2",101.6,"27,252","2,055.3",120.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Bandar Seri Begawan,Brunei,14,69.7,0.1,10,96.0,0.0,24,165.8,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Bangkok,Thailand,..,36.8,0.0,..,41.9,4.8,..,78.7,4.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Can Tho,Vietnam,..,..,..,188,3.7,0.0,188,3.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Chicago,USA,..,208.8,0.0,..,..,..,..,208.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Christchurch,New Zealand,"3,105",38.9,0.0,"3,066",50.0,0.0,"6,171",88.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Cincinnati,USA,..,0.0,0.0,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Colombo,Sri Lanka,225,176.7,0.0,58,82.2,0.0,283,259.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Doha,Qatar,845,"1,365.8",38.0,"1,055","1,329.4",31.4,"1,900","2,695.3",69.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Dubai,United Arab Emirates,262,656.3,9.2,697,339.0,30.8,959,995.3,39.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Guangzhou,China,83,230.7,30.7,"1,277",209.1,0.0,"1,360",439.8,30.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Hanoi,Vietnam,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Ho Chi Minh City,Vietnam,..,121.5,0.0,..,93.1,1.9,..,214.5,1.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Hong Kong,Hong Kong (SAR),243,"1,146.4",31.3,164,788.4,9.1,407,"1,934.8",40.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Honolulu,USA,..,0.0,0.0,0,15.1,3.6,0,15.1,3.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Jakarta,Indonesia,50,25.8,0.0,57,59.8,0.0,107,85.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Kuala Lumpur,Malaysia,38,482.5,9.5,155,398.5,0.0,193,881.1,9.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Los Angeles,USA,0,465.0,1.2,0,233.6,90.9,0,698.7,92.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Manila,Philippines,52,0.0,0.0,32,0.0,0.0,84,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,New York,USA,..,41.2,0.1,..,..,..,..,41.2,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Queenstown,New Zealand,"1,109",0.0,0.0,864,0.0,0.0,"1,973",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Shanghai,China,..,430.2,0.0,..,323.4,0.0,..,753.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Singapore,Singapore,"1,054","3,195.5",5.3,"1,376","2,623.7",9.6,"2,430","5,819.2",14.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Taipei,Taiwan,..,13.2,0.1,..,14.7,0.0,..,27.9,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Tokyo,Japan,90,75.0,6.7,..,177.3,3.4,90,252.3,10.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Vancouver,Canada,..,64.8,3.7,..,0.0,0.0,..,64.8,3.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Melbourne,Wellington,New Zealand,"3,218",2.1,0.0,"2,911",7.2,0.0,"6,129",9.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Perth,Auckland,New Zealand,"3,646",201.0,4.0,"3,996",38.5,0.0,"7,642",239.5,4.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Perth,Doha,Qatar,478,312.8,0.0,712,311.1,0.0,"1,190",623.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Perth,Dubai,United Arab Emirates,219,310.7,0.1,370,124.6,3.5,589,435.3,3.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Perth,Hong Kong,Hong Kong (SAR),44,225.1,38.3,78,346.3,0.0,122,571.3,38.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Perth,Jakarta,Indonesia,67,7.6,0.0,65,2.3,0.0,132,9.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Perth,Kuala Lumpur,Malaysia,0,192.9,9.9,0,78.0,0.0,0,270.9,9.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Perth,Singapore,Singapore,997,"1,155.8",5.5,"1,207","1,195.6",1.9,"2,204","2,351.3",7.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Abu Dhabi,United Arab Emirates,818,259.0,31.1,379,305.7,32.4,"1,197",564.7,63.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Anchorage,USA,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Auckland,New Zealand,"19,462","1,507.0",27.4,"18,981","3,204.1",157.5,"38,443","4,711.1",184.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Bahrain,Bahrain,..,0.0,0.0,..,..,..,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Bandar Seri Begawan,Brunei,..,..,..,..,52.5,0.0,..,52.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Bangkok,Thailand,107,63.0,3.9,81,304.4,2.5,188,367.4,6.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Can Tho,Vietnam,..,..,..,106,3.2,0.0,106,3.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Chicago,USA,..,944.3,4.8,..,5.2,0.0,..,949.5,4.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Chongqing,China,..,..,..,..,279.0,0.0,..,279.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Christchurch,New Zealand,"4,532",433.3,0.2,"4,221",79.3,0.4,"8,753",512.6,0.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Cincinnati,USA,..,273.6,0.0,..,0.0,0.0,..,273.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Colombo,Sri Lanka,218,149.5,0.0,10,86.3,0.0,228,235.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Dallas,USA,..,45.0,0.0,..,..,..,..,45.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Doha,Qatar,"1,348",679.9,43.4,"1,235",693.0,52.5,"2,583","1,372.9",95.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Dubai,United Arab Emirates,635,"1,857.7",24.2,856,280.9,19.4,"1,491","2,138.7",43.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Guangzhou,China,97,414.4,65.2,"1,037","2,716.0",0.0,"1,134","3,130.4",65.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Hangzhou,China,104,435.4,5.4,315,327.4,0.0,419,762.8,5.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Hanoi,Vietnam,..,124.2,1.9,..,89.2,0.0,..,213.4,1.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Ho Chi Minh City,Vietnam,241,178.8,0.0,..,126.4,2.3,241,305.2,2.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Hong Kong,Hong Kong (SAR),402,"2,136.9",48.0,428,"1,350.0",9.5,830,"3,486.9",57.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Honolulu,USA,..,"2,899.2",0.0,..,..,..,..,"2,899.2",0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Jakarta,Indonesia,188,153.2,13.1,192,81.7,0.0,380,234.9,13.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Kuala Lumpur,Malaysia,69,"1,256.0",25.7,130,684.9,0.0,199,"1,940.8",25.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Los Angeles,USA,"1,905","3,300.4",91.0,"2,327","1,499.2",82.4,"4,232","4,799.5",173.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Louisville,USA,..,"1,671.0",0.0,..,..,..,..,"1,671.0",0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Luzon Island,Philippines,..,..,..,..,107.4,0.0,..,107.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Manila,Philippines,106,116.1,0.0,61,6.6,0.0,167,122.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Nadi,Fiji,110,201.2,0.0,..,149.0,14.7,110,350.2,14.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Nagoya,Japan,..,0.0,0.0,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Nanjing,China,..,126.8,0.0,..,55.2,0.0,..,182.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,New York,USA,..,170.7,2.0,..,3.0,0.0,..,173.7,2.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Noumea,New Caledonia,82,3.9,0.6,77,116.7,3.9,159,120.5,4.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Port Moresby,Papua New Guinea,122,2.0,0.0,54,0.4,0.0,176,2.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Queenstown,New Zealand,"2,820",0.0,0.0,"2,867",0.0,0.0,"5,687",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,San Francisco,USA,572,307.0,80.5,"1,039",524.4,43.2,"1,611",831.4,123.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Santiago,Chile,..,0.3,0.0,..,..,..,..,0.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Seoul,Korea,161,51.7,0.0,395,544.5,0.0,556,596.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Shanghai,China,125,"1,107.4",37.5,590,"1,558.7",21.9,715,"2,666.1",59.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Shenzhen,China,..,..,..,..,105.0,0.0,..,105.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Singapore,Singapore,"2,196","5,167.3",25.5,"1,828","2,125.5",5.0,"4,024","7,292.8",30.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Taipei,Taiwan,..,698.0,79.6,..,882.9,1.3,..,"1,580.9",80.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Tokyo,Japan,737,495.1,53.8,694,467.6,17.1,"1,431",962.7,70.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Vancouver,Canada,..,122.3,35.3,..,0.0,0.0,..,122.3,35.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Wellington,New Zealand,"3,790",2.5,0.0,"4,125",1.9,0.1,"7,915",4.4,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Sydney,Xiamen,China,287,163.7,3.7,680,116.4,0.0,967,280.1,3.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Toowoomba Wellcamp,Hong Kong,Hong Kong (SAR),..,18.4,0.0,..,192.5,0.0,..,210.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-21,Toowoomba Wellcamp,Singapore,Singapore,..,..,..,0,20.2,0.0,0,20.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Adelaide,Auckland,New Zealand,"1,272",0.7,0.0,"1,232",3.1,0.0,"2,504",3.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Adelaide,Doha,Qatar,866,177.9,0.0,189,83.2,0.0,"1,055",261.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Adelaide,Hong Kong,Hong Kong (SAR),..,0.0,0.0,..,119.7,0.0,..,119.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Adelaide,Singapore,Singapore,902,310.5,0.0,221,281.6,0.0,"1,123",592.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Auckland,New Zealand,"14,156",399.7,14.5,"12,270",891.0,105.8,"26,426","1,290.6",120.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
