INTERNATIONAL SCHEDULED AIR TRANSPORT - Airline supplied data,,,,,,,,,,,,,,,,,,,,,,
"Country is determined by where ""same flight number"" services Originate or Terminate",,,,,,,,,,,,,,,,,,,,,,
"The true seat utilisation factors for airlines other than Australian Airlines, Qantas Airways, Emirates (for November 2011 onwards), China Airlines (for January 2014 onwards), Philippine Airlines (for December 2015 onwards), AirAsia X (for March 2016 onwards) and Singapore Airlines (for September 2016 onwards), that operate via Australia will most likely be higher than what is calculated using this data. See ""ReadMe"" tab for more information.",,,,,,,,,,,,,,,,,,,,,,
More detailed information on flights and seats by route and city pairs can be found at:,,,,,http://www.bitre.gov.au/publications/ongoing/international_airlines-operated_flights_seats.aspx,,,,,,,,,,,,,,,,,
MONTH,AIRLINE,COUNTRY,FLTS IN,PAX IN,SEATS IN,FLTS OUT,PAX OUT,SEATS OUT,FIN_Y,CAL_Y,,,,,,,,,,,,
Apr-91,Hawaiian Airlines,American Samoa,2,156,535,2,184,535,1991,1991,,,,,,,,,,,,
Apr-91,Japan Airlines,Japan,48,"12,734","20,004",48,"11,574","20,004",1991,1991,,,,,,,,,,,,
Apr-91,KLM Royal Dutch Airlines,Netherlands,4,493,"1,548",4,"1,357","1,548",1991,1991,,,,,,,,,,,,
Apr-91,Korean Air,Korea,4,969,"1,471",4,809,"1,471",1991,1991,,,,,,,,,,,,
Apr-91,Lauda Air,Austria,8,569,"1,384",8,"1,154","1,384",1991,1991,,,,,,,,,,,,
Apr-91,Lufthansa German Airlines,Germany,26,"2,594","5,704",26,"3,876","5,704",1991,1991,,,,,,,,,,,,
Apr-91,Malaysia Airlines,Malaysia,42,"9,051","12,630",41,"11,239","12,239",1991,1991,,,,,,,,,,,,
Apr-91,Malaysia Airlines,New Zealand,8,448,"1,132",8,340,"1,132",1991,1991,,,,,,,,,,,,
Apr-91,Merpati Nusantara Airlines,Indonesia,8,436,640,8,637,640,1991,1991,,,,,,,,,,,,
Apr-91,Olympic Airways,Greece,8,718,"3,544",8,"2,965","3,544",1991,1991,,,,,,,,,,,,
Apr-91,Philippine Airlines,Philippines,21,"4,507","5,724",21,"3,795","5,724",1991,1991,,,,,,,,,,,,
Apr-91,Polynesian Airlines,Western Samoa,10,792,"1,480",10,967,"1,480",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,Argentina,..,122,250,..,92,250,1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,Fiji,..,"2,164","3,040",..,"2,249","3,040",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,Hong Kong,56,"10,494","17,647",56,"9,690","17,641",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,Indonesia,32,"6,631","9,313",32,"6,421","9,313",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,Japan,117,"20,776","32,124",114,"18,275","32,027",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,Malaysia,16,"3,009","5,517",15,"2,199","5,131",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,New Caledonia,8,647,"1,825",8,560,"1,780",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,New Zealand,174,"22,725","43,754",175,"22,593","44,742",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,Papua New Guinea,24,"1,805","3,939",24,"1,950","3,939",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,Philippines,4,716,808,4,509,808,1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,Singapore,64,"9,535","17,179",66,"10,983","17,962",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,Solomon Islands,4,190,424,4,227,424,1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,Thailand,30,"3,644","6,320",30,"4,501","6,320",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,UK,60,"13,322","22,844",60,"16,241","22,956",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,USA,108,"14,933","30,247",101,"15,824","28,939",1991,1991,,,,,,,,,,,,
Apr-91,Qantas Airways,Zimbabwe,9,"1,587","3,607",9,"1,506","3,607",1991,1991,,,,,,,,,,,,
Apr-91,Royal Brunei Airlines,Brunei,13,839,"1,924",13,999,"1,924",1991,1991,,,,,,,,,,,,
Apr-91,Singapore Airlines,Singapore,94,"23,752","34,182",93,"28,176","33,888",1991,1991,,,,,,,,,,,,
Apr-91,Solomon Airlines,Solomon Islands,(e),343,(e),(e),365,(e),1991,1991,,,,,,,,,,,,
Apr-91,Thai Airways International,Thailand,34,"4,928","12,086",36,"7,151","12,711",1991,1991,,,,,,,,,,,,
Apr-91,Union de Transports Aeriens,France,9,794,"3,128",8,887,"2,712",1991,1991,,,,,,,,,,,,
Apr-91,Union de Transports Aeriens,New Caledonia,8,541,"1,664",9,632,"2,080",1991,1991,,,,,,,,,,,,
Apr-91,Union de Transports Aeriens,Tahiti,4,6,504,4,22,504,1991,1991,,,,,,,,,,,,
Apr-91,United Airlines,USA,61,"14,741","23,718",60,"15,372","23,520",1991,1991,,,,,,,,,,,,
Apr-91,Yugoslav Airlines,Yugoslavia,6,667,"1,662",6,"1,298","1,662",1991,1991,,,,,,,,,,,,
May-91,Aerolineas Argentinas,Argentina,4,646,"1,200",5,822,"1,500",1991,1991,,,,,,,,,,,,
May-91,Air Caledonie,New Caledonia,17,"1,013","2,022",16,846,"1,896",1991,1991,,,,,,,,,,,,
May-91,Air China,China,4,583,"1,080",4,586,"1,080",1991,1991,,,,,,,,,,,,
May-91,Nauru Airlines,Nauru,10,289,"2,500",10,335,"2,340",1991,1991,,,,,,,,,,,,
May-91,Air New Zealand,New Zealand,232,"33,067","50,494",229,"31,444","49,685",1991,1991,,,,,,,,,,,,
May-91,Air New Zealand,USA,..,536,"1,457",..,912,"1,457",1991,1991,,,,,,,,,,,,
May-91,Air Niugini,Papua New Guinea,48,"2,343","5,562",48,"2,688","5,562",1991,1991,,,,,,,,,,,,
May-91,Fiji Airways,Fiji,37,"2,885","8,533",38,"3,051","8,897",1991,1991,,,,,,,,,,,,
May-91,Air Vanuatu,Vanuatu,16,"1,567","2,320",16,"1,512","2,320",1991,1991,,,,,,,,,,,,
May-91,Alitalia,Italy,13,"1,155","3,897",14,"2,239","3,897",1991,1991,,,,,,,,,,,,
May-91,All Nippon Airways,Japan,23,"5,106","8,694",22,"4,995","8,320",1991,1991,,,,,,,,,,,,
May-91,American Airlines,USA,18,"1,770","4,086",19,"2,016","4,313",1991,1991,,,,,,,,,,,,
May-91,British Airways,New Zealand,12,"1,440","3,088",13,"1,660","3,474",1991,1991,,,,,,,,,,,,
May-91,British Airways,UK,57,"12,076","22,002",57,"13,908","22,002",1991,1991,,,,,,,,,,,,
May-91,Canadian Airlines International,Canada,-,"1,295","2,880",-,"2,110","2,880",1991,1991,,,,,,,,,,,,
May-91,Cathay Pacific Airways,Hong Kong,49,"11,113","18,452",49,"15,282","18,452",1991,1991,,,,,,,,,,,,
May-91,Continental Airlines,Guam,13,"1,224","3,692",13,"1,488","3,692",1991,1991,,,,,,,,,,,,
May-91,Continental Airlines,New Zealand,13,"3,703","5,182",13,"2,653","5,182",1991,1991,,,,,,,,,,,,
May-91,Continental Airlines,USA,69,"16,603","26,564",70,"21,055","26,974",1991,1991,,,,,,,,,,,,
May-91,Federal Express Corporation,USA,10,..,..,..,..,..,1991,1991,,,,,,,,,,,,
May-91,Garuda Indonesia,Indonesia,55,"6,319","14,104",55,"7,006","14,104",1991,1991,,,,,,,,,,,,
May-91,Gulf Air,Bahrain,9,343,"1,908",9,888,"1,908",1991,1991,,,,,,,,,,,,
May-91,Japan Airlines,Japan,48,"12,026","19,670",48,"13,151","19,670",1991,1991,,,,,,,,,,,,
May-91,KLM Royal Dutch Airlines,Netherlands,5,819,"1,935",5,"1,839","1,935",1991,1991,,,,,,,,,,,,
May-91,Korean Air,Korea,5,"1,103","1,919",5,923,"1,919",1991,1991,,,,,,,,,,,,
May-91,Lauda Air,Austria,9,622,"1,627",9,"1,095","1,627",1991,1991,,,,,,,,,,,,
May-91,Lufthansa German Airlines,Germany,25,"2,110","6,272",25,"4,573","6,272",1991,1991,,,,,,,,,,,,
May-91,Malaysia Airlines,Malaysia,46,"8,895","13,587",46,"10,889","13,870",1991,1991,,,,,,,,,,,,
May-91,Malaysia Airlines,New Zealand,9,478,"1,415",9,517,"1,132",1991,1991,,,,,,,,,,,,
May-91,Merpati Nusantara Airlines,Indonesia,9,423,720,9,636,720,1991,1991,,,,,,,,,,,,
May-91,Olympic Airways,Greece,9,"1,121","4,023",9,"2,922","4,023",1991,1991,,,,,,,,,,,,
May-91,Philippine Airlines,Philippines,22,"3,865","6,000",22,"4,048","6,000",1991,1991,,,,,,,,,,,,
May-91,Polynesian Airlines,Western Samoa,8,859,"1,184",8,931,"1,184",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,Argentina,..,93,200,..,57,200,1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,Fiji,..,"1,957","2,957",..,"2,113","2,876",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,Hong Kong,58,"9,084","18,254",58,"8,188","18,254",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,Indonesia,33,"5,794","9,495",33,"6,323","9,495",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,Japan,119,"20,821","33,932",118,"22,260","33,869",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,Malaysia,19,"3,201","6,480",18,"2,115","6,083",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,New Caledonia,9,662,"1,967",9,612,"1,907",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,New Zealand,181,"24,295","44,711",181,"21,872","45,030",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,Papua New Guinea,28,"2,281","4,414",28,"1,929","4,414",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,Philippines,4,700,860,4,482,860,1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,Singapore,66,"7,863","17,579",66,"9,027","17,579",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,Solomon Islands,4,124,424,4,189,424,1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,Thailand,31,"3,152","6,522",31,"4,552","6,522",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,UK,62,"11,660","24,056",62,"15,853","24,056",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,USA,111,"16,570","31,371",110,"19,906","30,897",1991,1991,,,,,,,,,,,,
May-91,Qantas Airways,Zimbabwe,9,"1,388","3,573",9,"1,605","3,573",1991,1991,,,,,,,,,,,,
May-91,Royal Brunei Airlines,Brunei,13,800,"1,924",14,"1,099","2,072",1991,1991,,,,,,,,,,,,
May-91,Singapore Airlines,Singapore,98,"19,636","35,915",98,"22,837","35,815",1991,1991,,,,,,,,,,,,
May-91,Solomon Airlines,Solomon Islands,(e),399,(e),(e),416,(e),1991,1991,,,,,,,,,,,,
May-91,Thai Airways International,Thailand,36,"4,539","12,647",35,"6,785","12,400",1991,1991,,,,,,,,,,,,
May-91,Union de Transports Aeriens,France,9,611,"2,974",10,855,"3,390",1991,1991,,,,,,,,,,,,
May-91,Union de Transports Aeriens,New Caledonia,10,454,"2,080",9,479,"1,664",1991,1991,,,,,,,,,,,,
May-91,Union de Transports Aeriens,Tahiti,4,8,504,5,20,630,1991,1991,,,,,,,,,,,,
May-91,United Airlines,USA,62,"15,131","23,660",62,"16,185","23,300",1991,1991,,,,,,,,,,,,
May-91,Yugoslav Airlines,Yugoslavia,9,824,"2,493",9,"1,572","2,493",1991,1991,,,,,,,,,,,,
Jun-91,Aerolineas Argentinas,Argentina,4,533,"1,200",4,543,"1,200",1991,1991,,,,,,,,,,,,
Jun-91,Air Caledonie,New Caledonia,17,"1,209","2,142",17,"1,299","2,142",1991,1991,,,,,,,,,,,,
Jun-91,Air China,China,5,746,"1,350",5,928,"1,350",1991,1991,,,,,,,,,,,,
Jun-91,Nauru Airlines,Nauru,8,198,"1,960",9,196,"2,263",1991,1991,,,,,,,,,,,,
Jun-91,Air New Zealand,New Zealand,228,"31,932","48,418",227,"30,746","48,337",1991,1991,,,,,,,,,,,,
Jun-91,Air New Zealand,USA,..,729,"1,316",..,991,"1,410",1991,1991,,,,,,,,,,,,
Jun-91,Air Niugini,Papua New Guinea,53,"3,418","5,862",47,"3,425","5,353",1991,1991,,,,,,,,,,,,
Jun-91,Fiji Airways,Fiji,43,"3,262","10,387",43,"4,793","10,387",1991,1991,,,,,,,,,,,,
Jun-91,Air Vanuatu,Vanuatu,19,"1,644","2,755",19,"1,951","2,755",1991,1991,,,,,,,,,,,,
Jun-91,Alitalia,Italy,13,"1,627","3,897",13,"3,223","3,897",1991,1991,,,,,,,,,,,,
Jun-91,All Nippon Airways,Japan,20,"5,383","7,480",20,"5,018","7,480",1991,1991,,,,,,,,,,,,
Jun-91,American Airlines,USA,16,"2,222","3,632",16,"2,058","3,632",1991,1991,,,,,,,,,,,,
Jun-91,British Airways,New Zealand,14,"1,971","3,474",13,"1,041","3,474",1991,1991,,,,,,,,,,,,
Jun-91,British Airways,UK,56,"13,325","21,616",55,"14,329","21,230",1991,1991,,,,,,,,,,,,
Jun-91,Canadian Airlines International,Canada,-,"1,833","2,808",-,"2,891","2,891",1991,1991,,,,,,,,,,,,
Jun-91,Cathay Pacific Airways,Hong Kong,49,"13,315","18,472",49,"13,685","18,472",1991,1991,,,,,,,,,,,,
Jun-91,Continental Airlines,Guam,14,"1,516","3,976",14,"1,737","3,976",1991,1991,,,,,,,,,,,,
Jun-91,Continental Airlines,New Zealand,24,"3,938","6,324",24,"4,143","6,324",1991,1991,,,,,,,,,,,,
Jun-91,Continental Airlines,USA,76,"16,036","21,992",76,"20,125","21,848",1991,1991,,,,,,,,,,,,
Jun-91,Federal Express Corporation,USA,9,..,..,..,..,..,1991,1991,,,,,,,,,,,,
Jun-91,Garuda Indonesia,Indonesia,69,"9,455","17,574",70,"13,613","17,825",1991,1991,,,,,,,,,,,,
Jun-91,Gulf Air,Bahrain,9,668,"1,908",9,913,"1,908",1991,1991,,,,,,,,,,,,
Jun-91,Japan Airlines,Japan,47,"11,289","19,219",47,"11,951","19,219",1991,1991,,,,,,,,,,,,
Jun-91,KLM Royal Dutch Airlines,Netherlands,4,972,"1,548",4,"1,484","1,548",1991,1991,,,,,,,,,,,,
Jun-91,Korean Air,Korea,4,889,"1,476",4,922,"1,476",1991,1991,,,,,,,,,,,,
Jun-91,Lauda Air,Austria,7,444,"1,281",7,764,"1,281",1991,1991,,,,,,,,,,,,
Jun-91,Lufthansa German Airlines,Germany,27,"4,057","7,056",27,"4,926","7,056",1991,1991,,,,,,,,,,,,
Jun-91,Malaysia Airlines,Malaysia,43,"8,143","12,660",44,"11,283","13,374",1991,1991,,,,,,,,,,,,
Jun-91,Malaysia Airlines,New Zealand,9,557,"1,415",9,306,"1,132",1991,1991,,,,,,,,,,,,
Jun-91,Merpati Nusantara Airlines,Indonesia,9,445,720,9,695,720,1991,1991,,,,,,,,,,,,
Jun-91,Olympic Airways,Greece,9,"1,476","3,888",9,"3,137","3,888",1991,1991,,,,,,,,,,,,
Jun-91,Philippine Airlines,Philippines,21,"3,703","5,754",20,"3,659","5,480",1991,1991,,,,,,,,,,,,
Jun-91,Polynesian Airlines,Western Samoa,9,887,"1,332",9,891,"1,332",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Argentina,..,62,200,..,67,200,1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Fiji,..,"2,020","3,183",..,"2,486","3,264",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Hong Kong,56,"11,257","17,651",55,"9,502","17,423",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Indonesia,32,"7,332","9,277",32,"7,815","9,277",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Italy,8,"1,296","2,504",8,987,"2,504",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Japan,112,"22,624","32,617",113,"23,399","32,788",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Malaysia,17,"3,466","5,712",17,"3,195","5,870",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,New Caledonia,9,667,"1,997",9,"1,003","1,916",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,New Zealand,170,"21,744","41,522",171,"22,714","41,854",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Papua New Guinea,26,"2,508","3,785",29,"3,032","3,962",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Philippines,5,908,"1,062",5,776,"1,062",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Singapore,78,"12,509","20,698",78,"13,805","20,540",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Solomon Islands,5,186,530,5,319,530,1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Thailand,30,"4,516","6,255",30,"4,669","6,255",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,UK,60,"12,943","23,208",60,"15,397","23,208",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,USA,108,"20,306","31,082",102,"21,897","29,589",1991,1991,,,,,,,,,,,,
Jun-91,Qantas Airways,Zimbabwe,8,"1,287","3,239",8,"1,256","3,239",1991,1991,,,,,,,,,,,,
Jun-91,Royal Brunei Airlines,Brunei,13,834,"1,924",13,"1,361","1,924",1991,1991,,,,,,,,,,,,
Jun-91,Singapore Airlines,Singapore,91,"24,009","35,084",91,"25,747","34,784",1991,1991,,,,,,,,,,,,
Jun-91,Solomon Airlines,Solomon Islands,(f),513,(f),(f),578,(f),1991,1991,,,,,,,,,,,,
Jun-91,Thai Airways International,Thailand,34,"5,920","11,812",34,"7,976","11,812",1991,1991,,,,,,,,,,,,
Jun-91,Union de Transports Aeriens,France,8,718,"2,904",8,746,"2,904",1991,1991,,,,,,,,,,,,
Jun-91,Union de Transports Aeriens,New Caledonia,8,443,"1,664",8,589,"1,664",1991,1991,,,,,,,,,,,,
Jun-91,Union de Transports Aeriens,Tahiti,5,..,630,5,36,630,1991,1991,,,,,,,,,,,,
Jun-91,United Airlines,USA,60,"17,113","25,800",60,"18,337","25,800",1991,1991,,,,,,,,,,,,
Jun-91,Yugoslav Airlines,Yugoslavia,9,"1,039","2,493",9,"1,512","2,493",1991,1991,,,,,,,,,,,,
Jul-91,Aerolineas Argentinas,Argentina,5,943,"1,500",5,675,"1,500",1992,1991,,,,,,,,,,,,
Jul-91,Air Caledonie,New Caledonia,16,"1,165","2,016",15,"1,317","1,890",1992,1991,,,,,,,,,,,,
Jul-91,Air China,China,4,964,"1,080",4,860,"1,080",1992,1991,,,,,,,,,,,,
Jul-91,Nauru Airlines,Nauru,9,307,897,9,310,897,1992,1991,,,,,,,,,,,,
Jul-91,Air New Zealand,New Zealand,40,"6,637","8,569",39,"6,013","8,396",1992,1991,,,,,,,,,,,,
Jul-91,Air New Zealand,USA,..,"1,040","1,551",..,921,"1,457",1992,1991,,,,,,,,,,,,
Jul-91,Air Niugini,Papua New Guinea,53,"3,396","5,862",50,"3,307","5,831",1992,1991,,,,,,,,,,,,
Jul-91,Fiji Airways,Fiji,43,"6,047","10,346",43,"5,274","10,240",1992,1991,,,,,,,,,,,,
Jul-91,Air Vanuatu,Vanuatu,17,"2,035","2,499",17,"2,023","2,499",1992,1991,,,,,,,,,,,,
Jul-91,Alitalia,Italy,13,"3,173","3,464",13,"3,139","3,464",1992,1991,,,,,,,,,,,,
Jul-91,All Nippon Airways,Japan,22,"6,339","7,735",22,"5,840","7,764",1992,1991,,,,,,,,,,,,
Jul-91,American Airlines,USA,17,"3,589","4,930",17,"2,417","4,930",1992,1991,,,,,,,,,,,,
Jul-91,British Airways,New Zealand,13,"1,359","3,474",12,"1,351","3,088",1992,1991,,,,,,,,,,,,
Jul-91,British Airways,UK,57,"14,605","22,002",58,"12,871","22,388",1992,1991,,,,,,,,,,,,
Jul-91,Canadian Airlines International,Canada,..,"2,754","2,808",..,"2,437","2,808",1992,1991,,,,,,,,,,,,
Jul-91,Cathay Pacific Airways,Hong Kong,53,"16,424","20,122",53,"15,802","20,122",1992,1991,,,,,,,,,,,,
Jul-91,Continental Airlines,Guam,13,"2,560","3,692",13,"2,022","3,692",1992,1991,,,,,,,,,,,,
Jul-91,Continental Airlines,New Zealand,30,"5,783","7,704",30,"5,371","7,704",1992,1991,,,,,,,,,,,,
Jul-91,Continental Airlines,USA,84,"19,999","24,242",84,"21,106","24,188",1992,1991,,,,,,,,,,,,
Jul-91,Federal Express Corporation,USA,8,..,..,..,..,..,1992,1991,,,,,,,,,,,,
Jul-91,Garuda Indonesia,Indonesia,76,"16,095","19,719",76,"14,753","19,719",1992,1991,,,,,,,,,,,,
Jul-91,Gulf Air,Bahrain,8,871,"1,696",8,"1,174","1,696",1992,1991,,,,,,,,,,,,
Jul-91,Japan Airlines,Japan,50,"15,161","19,962",50,"11,644","19,962",1992,1991,,,,,,,,,,,,
Jul-91,KLM Royal Dutch Airlines,Netherlands,4,"1,499","1,548",4,"1,437","1,548",1992,1991,,,,,,,,,,,,
Jul-91,Korean Air,Korea,4,"1,279","1,540",4,725,"1,540",1992,1991,,,,,,,,,,,,
Jul-91,Lauda Air,Austria,9,850,"1,627",8,570,"1,384",1992,1991,,,,,,,,,,,,
Jul-91,Lufthansa German Airlines,Germany,26,"5,245","6,664",26,"4,268","6,664",1992,1991,,,,,,,,,,,,
Jul-91,Malaysia Airlines,Malaysia,44,"10,972","13,702",42,"9,984","13,028",1992,1991,,,,,,,,,,,,
Jul-91,Malaysia Airlines,New Zealand,8,559,"1,132",9,479,"1,415",1992,1991,,,,,,,,,,,,
Jul-91,Merpati Nusantara Airlines,Indonesia,9,591,720,9,667,720,1992,1991,,,,,,,,,,,,
Jul-91,Northwest Airlines,USA,17,"4,851","6,868",17,"2,590","6,868",1992,1991,,,,,,,,,,,,
Jul-91,Olympic Airways,Greece,9,"2,341","3,798",9,"2,534","3,798",1992,1991,,,,,,,,,,,,
Jul-91,Pel-Air Aviation,New Zealand,7,..,..,7,..,..,1992,1991,,,,,,,,,,,,
Jul-91,Philippine Airlines,Philippines,21,"4,413","5,594",21,"3,208","5,594",1992,1991,,,,,,,,,,,,
Jul-91,Polynesian Airlines,Western Samoa,9,"1,007","1,332",9,"1,067","1,332",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Argentina,..,140,250,..,94,250,1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Fiji,..,"2,803","3,626",..,"2,957","3,626",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Hong Kong,62,"15,168","19,077",63,"10,347","19,096",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Indonesia,33,"8,540","9,677",33,"8,106","9,677",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Italy,8,"1,535","2,504",9,"1,264","2,817",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Japan,122,"28,013","34,560",121,"21,803","34,418",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Malaysia,17,"3,741","5,892",17,"2,690","5,892",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,New Caledonia,9,931,"1,982",9,"1,054","1,922",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,New Zealand,35,"6,914","6,510",35,"6,616","6,510",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Papua New Guinea,24,"2,280","3,939",29,"2,133","3,939",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Philippines,4,715,834,4,441,834,1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Singapore,84,"13,422","21,924",84,"10,648","21,924",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Solomon Islands,4,267,424,4,252,424,1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Thailand,31,"5,393","6,522",31,"4,753","6,522",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,UK,62,"15,350","23,260",62,"13,318","24,092",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,USA,111,"22,044","30,671",109,"19,781","30,920",1992,1991,,,,,,,,,,,,
Jul-91,Qantas Airways,Zimbabwe,9,"1,773","3,654",9,"1,450","3,654",1992,1991,,,,,,,,,,,,
Jul-91,Royal Brunei Airlines,Brunei,13,"1,407","1,924",13,"1,255","1,924",1992,1991,,,,,,,,,,,,
Jul-91,Singapore Airlines,Singapore,99,"26,833","37,394",98,"22,255","36,962",1992,1991,,,,,,,,,,,,
Jul-91,Solomon Airlines,Solomon Islands,(f),398,(f),(f),677,(f),1992,1991,,,,,,,,,,,,
Jul-91,Thai Airways International,Thailand,35,"7,893","12,188",34,"7,424","11,941",1992,1991,,,,,,,,,,,,
Jul-91,Trans-Tasman Code Share,New Zealand,345,"55,093","83,897",346,"55,939","84,070",1992,1991,,,,,,,,,,,,
Jul-91,Union de Transports Aeriens,France,10,"1,003","3,630",9,998,"3,214",1992,1991,,,,,,,,,,,,
Jul-91,Union de Transports Aeriens,New Caledonia,9,541,"1,664",10,459,"2,080",1992,1991,,,,,,,,,,,,
Jul-91,Union de Transports Aeriens,Tahiti,4,8,504,3,5,378,1992,1991,,,,,,,,,,,,
Jul-91,United Airlines,USA,62,"20,968","26,276",62,"18,143","26,468",1992,1991,,,,,,,,,,,,
Jul-91,Yugoslav Airlines,Yugoslavia,9,"1,699","2,493",9,"1,164","2,493",1992,1991,,,,,,,,,,,,
Aug-91,Aerolineas Argentinas,Argentina,5,639,"1,500",5,513,"1,500",1992,1991,,,,,,,,,,,,
Aug-91,Air Caledonie,New Caledonia,17,"1,444","2,142",17,"1,012","2,142",1992,1991,,,,,,,,,,,,
Aug-91,Air China,China,5,929,"1,350",5,759,"1,350",1992,1991,,,,,,,,,,,,
Aug-91,Nauru Airlines,Nauru,9,349,879,9,336,879,1992,1991,,,,,,,,,,,,
Aug-91,Air New Zealand,New Zealand,40,"6,273","8,360",41,"6,762","8,569",1992,1991,,,,,,,,,,,,
Aug-91,Air New Zealand,USA,..,"1,010","1,410",..,"1,235","1,410",1992,1991,,,,,,,,,,,,
Aug-91,Air Niugini,Papua New Guinea,53,"2,953","5,713",48,"2,953","5,413",1992,1991,,,,,,,,,,,,
Aug-91,Fiji Airways,Fiji,44,"5,372","10,364",44,"4,727","10,102",1992,1991,,,,,,,,,,,,
Aug-91,Air Vanuatu,Vanuatu,18,"2,064","2,646",18,"2,018","2,646",1992,1991,,,,,,,,,,,,
Aug-91,Alitalia,Italy,12,"2,811","3,897",12,"2,887","3,897",1992,1991,,,,,,,,,,,,
Aug-91,All Nippon Airways,Japan,22,"4,804","7,596",23,"5,815","7,966",1992,1991,,,,,,,,,,,,
Aug-91,American Airlines,USA,17,"3,301","4,930",17,"3,311","4,930",1992,1991,,,,,,,,,,,,
Aug-91,British Airways,New Zealand,13,"1,435","3,474",13,"1,251","3,474",1992,1991,,,,,,,,,,,,
Aug-91,British Airways,UK,58,"12,430","22,388",58,"12,296","22,388",1992,1991,,,,,,,,,,,,
Aug-91,Canadian Airlines International,Canada,..,"2,077","2,952",..,"2,554","2,952",1992,1991,,,,,,,,,,,,
Aug-91,Cathay Pacific Airways,Hong Kong,49,"12,246","18,864",49,"13,973","18,864",1992,1991,,,,,,,,,,,,
Aug-91,Continental Airlines,Guam,14,"2,699","3,976",14,"3,296","3,976",1992,1991,,,,,,,,,,,,
Aug-91,Continental Airlines,New Zealand,31,"5,911","7,854",31,"5,282","7,854",1992,1991,,,,,,,,,,,,
Aug-91,Continental Airlines,USA,84,"19,093","23,882",84,"19,528","23,882",1992,1991,,,,,,,,,,,,
